,StockCode,count,percent,pop1,pop2
1368,N85202,116,0.02,0.0002240498163177799,3.315448917639538e-05
1369,N47599B,116,0.02,0.0002240498163177799,0.00029568694419310437
1370,N21873,116,0.02,0.0002240498163177799,0.00017592068315854835
1371,N85054,115,0.02,0.00022211835238400594,0.00014753489659613344
1372,N23499,115,0.02,0.00022211835238400594,6.187202073072812e-05
1373,N23392,115,0.02,0.00022211835238400594,0.0001317701639484582
1374,N85206A,115,0.02,0.00022211835238400594,0.00015723975405810997
1375,N22176,115,0.02,0.00022211835238400594,0.0001547121731673076
1376,N23131,115,0.02,0.00022211835238400594,0.000395685416344177
1377,N84849D,115,0.02,0.00022211835238400594,9.046633271663424e-05
1378,N23427,114,0.02,0.00022018688845023196,0.0002999480243115154
1379,N21556,114,0.02,0.00022018688845023196,0.000264655622964983
1380,N22520,114,0.02,0.00022018688845023196,6.444278112841502e-05
1381,N21446,114,0.02,0.00022018688845023196,6.552437511793752e-05
1382,N22428,114,0.02,0.00022018688845023196,0.0001953356638760239
1383,N23331,114,0.02,0.00022018688845023196,0.00011187494286173021
1384,N21249,114,0.02,0.00022018688845023196,0.0001915274420005484
1385,N11001,113,0.02,0.000218255424516458,0.000245950471214341
1386,N22944,113,0.02,0.000218255424516458,0.00019367167312291239
1387,N22130,113,0.02,0.000218255424516458,0.0002806278278774448
1388,N47574A,113,0.02,0.000218255424516458,6.91346031569669e-05
1389,N23314,113,0.02,0.000218255424516458,0.0003987743308244784
1390,N21739,113,0.02,0.000218255424516458,7.466684583171055e-05
1391,N23531,113,0.02,0.000218255424516458,0.0005832666726789601
1392,N22853,113,0.02,0.000218255424516458,0.00016823789040921368
1393,N22928,113,0.02,0.000218255424516458,0.00018995296973731943
1394,N22473,112,0.02,0.00021632396058268404,0.00017093187037532718
1395,N72807B,112,0.02,0.00021632396058268404,0.00018922207759639574
1396,N37447,112,0.02,0.00021632396058268404,0.00013077703529011377
1397,N84012,112,0.02,0.00021632396058268404,0.00012179675101683391
1398,N22682,112,0.02,0.00021632396058268404,9.1809110064873e-05
1399,N22306,112,0.02,0.00021632396058268404,0.00014039132110350323
1400,N23273,112,0.02,0.00021632396058268404,0.0001715858819308223
1401,N22905,112,0.02,0.00021632396058268404,0.00015852566083630562
1402,N23436,112,0.02,0.00021632396058268404,0.000234600579855934
1403,N21466,112,0.02,0.00021632396058268404,0.00011762624254701004
1404,N22070,112,0.02,0.00021632396058268404,0.00019030156526850923
1405,N21813,112,0.02,0.00021632396058268404,0.0002370418017329673
1406,N23438,111,0.02,0.00021439249664891008,0.00023458267615795748
1407,N23010,111,0.02,0.00021439249664891008,0.0005121142174441693
1408,N21206,111,0.02,0.00021439249664891008,0.000169655442025472
1409,N22701,111,0.02,0.00021439249664891008,9.19133727766186e-05
1410,N37500,111,0.02,0.00021439249664891008,0.00024601050126049753
1411,N70007,111,0.02,0.00021439249664891008,9.932971637371451e-05
1412,N20735,111,0.02,0.00021439249664891008,6.58171532377888e-05
1413,N22248,111,0.02,0.00021439249664891008,5.395753306640325e-05
1414,N85049D,111,0.02,0.00021439249664891008,7.345676648023891e-05
1415,N84212,111,0.02,0.00021439249664891008,0.0005197201296080756
1416,N22152,110,0.02,0.0002124610327151361,0.00011095026951917828
1417,N21463,110,0.02,0.0002124610327151361,0.0003262843640349713
1418,N21391,110,0.02,0.0002124610327151361,0.00011011195519039555
1419,N22583,110,0.02,0.0002124610327151361,0.00014444071632230949
1420,N85071A,110,0.02,0.0002124610327151361,5.5974331985522646e-05
1421,N21865,110,0.02,0.0002124610327151361,6.584664168151483e-05
1422,N23316,109,0.02,0.00021052956878136214,0.0002603187154198478
1423,N21675,109,0.02,0.00021052956878136214,5.823546372408624e-05
1424,N37342,109,0.02,0.00021052956878136214,0.0001546679405017186
1425,N82613B,109,0.02,0.00021052956878136214,4.98238851512369e-05
1426,N22521,109,0.02,0.00021052956878136214,5.50759876105833e-05
1427,N23120,109,0.02,0.00021052956878136214,5.807222412488859e-05
1428,N22860,109,0.02,0.00021052956878136214,9.936763008707653e-05
1429,N21070,109,0.02,0.00021052956878136214,0.00012492884500401986
1430,N21288,109,0.02,0.00021052956878136214,9.796061005786324e-05
1431,N85132A,109,0.02,0.00021052956878136214,0.00015749672478200817
1432,N22811,109,0.02,0.00021052956878136214,0.00025478963222121776
1433,N22719,109,0.02,0.00021052956878136214,9.420188664149922e-05
1434,N21896,109,0.02,0.00021052956878136214,0.00022808152747507283
1435,N35004B,109,0.02,0.00021052956878136214,0.0002914521930423059
1436,N22119,108,0.02,0.00020859810484758818,0.00017363111613496318
1437,N22310,108,0.02,0.00020859810484758818,0.00013025782804879478
1438,N23267,108,0.02,0.00020859810484758818,0.00015186021939551892
1439,N47580,108,0.02,0.00020859810484758818,0.00011250578492572626
1440,N82613D,108,0.02,0.00020859810484758818,5.251997143475941e-05
1441,N21272,108,0.02,0.00020859810484758818,8.096894751944442e-05
1442,N23214,107,0.02,0.00020666664091381422,0.0001684379905630689
1443,N23244,107,0.02,0.00020666664091381422,0.0001478139836528262
1444,N23400,107,0.02,0.00020666664091381422,0.0002524252909296131
1445,N20658,107,0.02,0.00020666664091381422,6.722943906052461e-05
1446,N21528,107,0.02,0.00020666664091381422,0.00015985580028009039
1447,N22233,107,0.02,0.00020666664091381422,6.087573259627019e-05
1448,N22863,107,0.02,0.00020666664091381422,0.0002059641415218478
1449,N21945,106,0.02,0.00020473517698004024,3.9318627073839617e-05
1450,N23461,106,0.02,0.00020473517698004024,0.0003229100435457502
1451,N21064,106,0.02,0.00020473517698004024,0.00013644724175514706
1452,N22913,106,0.02,0.00020473517698004024,0.00014914833573142892
1453,N21617,106,0.02,0.00020473517698004024,0.00010668602992465387
1454,N21822,106,0.02,0.00020473517698004024,7.998108465462248e-05
1455,N23500,106,0.02,0.00020473517698004024,0.0002126938256436091
1456,N21358,106,0.02,0.00020473517698004024,4.8265210268575446e-05
1457,N21403,106,0.02,0.00020473517698004024,3.3930667141612606e-05
1458,N23498,106,0.02,0.00020473517698004024,0.0002504916915481493
1459,N23338,106,0.02,0.00020473517698004024,9.355840667304913e-05
1460,N21823,105,0.02,0.00020280371304626628,9.001768710851683e-05
1461,N72807A,105,0.02,0.00020280371304626628,0.00018765392428539375
1462,N23357,105,0.02,0.00020280371304626628,0.00020995771932931558
1463,N85071C,105,0.02,0.00020280371304626628,4.12332695986224e-05
1464,N21794,105,0.02,0.00020280371304626628,0.00022978027246543296
1465,N22949,105,0.02,0.00020280371304626628,0.00014929051215653653
1466,N23271,105,0.02,0.00020280371304626628,0.00015091553603758154
1467,N22472,105,0.02,0.00020280371304626628,0.00015769050598363633
1468,N22260,105,0.02,0.00020280371304626628,6.0366003783291725e-05
1469,N23543,105,0.02,0.00020280371304626628,0.0007374754359855164
1470,N23220,105,0.02,0.00020280371304626628,9.162270097417631e-05
1471,N21096,105,0.02,0.00020280371304626628,6.11979991598475e-05
1472,N47563A,105,0.02,0.00020280371304626628,5.8082755711933594e-05
1473,N85204,105,0.02,0.00020280371304626628,3.311552230432884e-05
1474,N84006,105,0.02,0.00020280371304626628,8.83968758622898e-05
1475,N23235,105,0.02,0.00020280371304626628,0.00016810940504726455
1476,N22047,105,0.02,0.00020280371304626628,0.0001435455314234837
1477,N21211,104,0.02,0.00020087224911249232,0.00013207873944887699
1478,N21201,104,0.02,0.00020087224911249232,0.0003146648640482121
1479,N16225,104,0.02,0.00020087224911249232,7.286278497090035e-05
1480,N23375,104,0.02,0.00020087224911249232,0.00011678371558340926
1481,N21467,104,0.02,0.00020087224911249232,0.00010577820712137401
1482,N72802C,104,0.02,0.00020087224911249232,0.00022020916615892808
1483,N22438,104,0.02,0.00020087224911249232,0.00011149685888681432
1484,N22471,104,0.02,0.00020087224911249232,0.00015550098903697882
1485,N23250,104,0.02,0.00020087224911249232,0.00014992030106182814
1486,N22742,103,0.02,0.00019894078517871836,0.00013854408073580855
1487,N20956,103,0.02,0.00019894078517871836,0.00012101004146457172
1488,N21088,103,0.02,0.00019894078517871836,4.510468099636801e-05
1489,N22829,103,0.02,0.00019894078517871836,0.00020262036263505724
1490,N23281,103,0.02,0.00019894078517871836,0.0001043532833941842
1491,N21642,103,0.02,0.00019894078517871836,8.532059928644244e-05
1492,N21680,103,0.02,0.00019894078517871836,8.281092209361663e-05
1493,N35964,103,0.02,0.00019894078517871836,4.267925649990223e-05
1494,N21055,103,0.02,0.00019894078517871836,0.0001764188272257773
1495,N22308,103,0.02,0.00019894078517871836,8.107531654859898e-05
1496,N22711,102,0.02,0.00019700932124494438,0.00012557232497246995
1497,N20886,102,0.02,0.00019700932124494438,0.00010016908386120179
1498,N22229,102,0.02,0.00019700932124494438,4.447067945625842e-05
1499,N47566b,102,0.02,0.00019700932124494438,0.00017389229949367938
1500,N21942,102,0.02,0.00019700932124494438,3.1890698730994194e-05
1501,N22762,102,0.02,0.00019700932124494438,0.00024701626782329595
1502,N21063,102,0.02,0.00019700932124494438,4.8267316585984455e-05
1503,N22230,102,0.02,0.00019700932124494438,4.742584278108816e-05
1504,N21530,102,0.02,0.00019700932124494438,7.796955152902563e-05
1505,N21464,102,0.02,0.00019700932124494438,0.00010755383269716267
1506,N23490,102,0.02,0.00019700932124494438,0.00021645254905997309
1507,N21846,102,0.02,0.00019700932124494438,0.00012085733345241905
1508,N15044A,102,0.02,0.00019700932124494438,0.00015155164389510017
1509,N84968C,102,0.02,0.00019700932124494438,0.0003709477715341535
1510,N21944,101,0.02,0.00019507785731117042,3.2667929854915916e-05
1511,N22547,101,0.02,0.00019507785731117042,3.4559402888199675e-05
1512,N23445,101,0.02,0.00019507785731117042,0.0002124473865067558
1513,N21622,101,0.02,0.00019507785731117042,0.00019941981333207877
1514,N20839,101,0.02,0.00019507785731117042,8.421478264671641e-05
1515,N17084N,101,0.02,0.00019507785731117042,3.2996515370720235e-05
1516,N21125,101,0.02,0.00019507785731117042,8.633057848405891e-05
1517,N20669,101,0.02,0.00019507785731117042,4.711200148714687e-05
1518,N22334,101,0.02,0.00019507785731117042,0.00012085101450019205
1519,N35095A,100,0.02,0.00019314639337739646,4.092258778079461e-05
1520,N23435,100,0.02,0.00019314639337739646,7.738504844802758e-05
1521,N22763,100,0.02,0.00019314639337739646,0.00020588410146030577
1522,N22615,100,0.02,0.00019314639337739646,5.478636896684553e-05
1523,N23009,100,0.02,0.00019314639337739646,0.00037327314595369154
1524,N22710,100,0.02,0.00019314639337739646,0.0001763956577342783
1525,N22660,100,0.02,0.00019314639337739646,0.00024401792499158172
1526,N85170D,100,0.02,0.00019314639337739646,8.393569559002367e-05
1527,N23079,100,0.02,0.00019314639337739646,0.00022117912532577345
1528,N22582,100,0.02,0.00019314639337739646,0.00025968260756232934
1529,N22215,100,0.02,0.00019314639337739646,0.00025938140417284205
1530,N23373,100,0.02,0.00019314639337739646,0.0001383208110904543
1531,N23511,100,0.02,0.00019314639337739646,0.00013207557997276353
1532,N22500,100,0.02,0.00019314639337739646,0.00010119801991549925
1533,N22264,99,0.02,0.0001912149294436225,7.564628342689644e-05
1534,N20619,99,0.02,0.0001912149294436225,4.630212244338562e-05
1535,N22266,99,0.02,0.0001912149294436225,6.117798914446198e-05
1536,N21626,99,0.02,0.0001912149294436225,0.0001636187363312724
1537,N22497,99,0.02,0.0001912149294436225,0.00011836450679886522
1538,N22514,99,0.02,0.0001912149294436225,6.739689129454028e-05
1539,N23065,99,0.02,0.0001912149294436225,0.0003609638270154842
1540,N17091J,99,0.02,0.0001912149294436225,9.696116244729179e-05
1541,N20655,99,0.02,0.0001912149294436225,3.0782775773859165e-05
1542,N84569D,99,0.02,0.0001912149294436225,5.917382812979661e-05
1543,N23406,99,0.02,0.0001912149294436225,0.0002472458564208773
1544,N17012D,99,0.02,0.0001912149294436225,5.799113090464202e-05
1545,N23217,99,0.02,0.0001912149294436225,0.00016996085804977731
1546,N23048,98,0.02,0.00018928346550984855,0.0002253886006676639
1547,N22479,98,0.02,0.00018928346550984855,0.0001746737432524192
1548,N22277,98,0.02,0.00018928346550984855,9.189230960252857e-05
1549,N22282,98,0.02,0.00018928346550984855,0.0002451247947900123
1550,N21618,98,0.02,0.00018928346550984855,8.11848450538671e-05
1551,N21107,98,0.02,0.00018928346550984855,0.0002532804557976679
1552,N84923,98,0.02,0.00018928346550984855,7.073224491169487e-05
1553,N16219,98,0.02,0.00018928346550984855,4.233276728612142e-05
1554,N22684,98,0.02,0.00018928346550984855,7.278063859194928e-05
1555,N22912,98,0.02,0.00018928346550984855,0.00013511920862877133
1556,N21812,98,0.02,0.00018928346550984855,0.00017713286882742896
1557,N35095B,98,0.02,0.00018928346550984855,3.7097515366047046e-05
1558,N23161,97,0.02,0.00018735200157607456,0.00022435439881984397
1559,N22685,97,0.02,0.00018735200157607456,7.959773488618414e-05
1560,N22981,97,0.02,0.00018735200157607456,5.367212705748348e-05
1561,N23226,97,0.02,0.00018735200157607456,0.0001586762625310493
1562,N22280,97,0.02,0.00018735200157607456,5.3799559260728105e-05
1563,N22598,97,0.02,0.00018735200157607456,4.657699686526038e-05
1564,N22129,97,0.02,0.00018735200157607456,0.00012379038044445427
1565,N22708,97,0.02,0.00018735200157607456,0.00011279329725205504
1566,N22953,97,0.02,0.00018735200157607456,6.183200069995707e-05
1567,N84598,97,0.02,0.00018735200157607456,4.47676702109277e-05
1568,N21624,97,0.02,0.00018735200157607456,0.00013960777102735455
1569,N40016,97,0.02,0.00018735200157607456,0.00022499050667736255
1570,N15058B,96,0.02,0.0001854205376423006,0.00019519980640314328
1571,N23269,96,0.02,0.0001854205376423006,0.00012066355225079088
1572,N84818,96,0.02,0.0001854205376423006,0.00014729582957021168
1573,N22245,96,0.02,0.0001854205376423006,0.00010096105920698653
1574,N22922,96,0.02,0.0001854205376423006,0.00013592066240289657
1575,N21354,96,0.02,0.0001854205376423006,0.00010323166937389064
1576,N84968A,96,0.02,0.0001854205376423006,0.0003171903386216054
1577,N21879,96,0.02,0.0001854205376423006,4.0733019213984446e-05
1578,N21830,96,0.02,0.0001854205376423006,0.00011128412082850515
1579,N20966,96,0.02,0.0001854205376423006,0.00010640062391573408
1580,N20615,95,0.02,0.00018348907370852665,4.9181458341491296e-05
1581,N22985,95,0.02,0.00018348907370852665,0.00015359687809924106
1582,N35646,95,0.02,0.00018348907370852665,9.85756547412918e-05
1583,N21111,95,0.02,0.00018348907370852665,0.0001702820714546501
1584,N22399,95,0.02,0.00018348907370852665,0.0001347600815105365
1585,N23123,95,0.02,0.00018348907370852665,7.981995137283384e-05
1586,N72598,95,0.02,0.00018348907370852665,6.380983274700991e-05
1587,N82613C,95,0.02,0.00018348907370852665,4.4888783461945304e-05
1588,N22117,94,0.02,0.0001815576097747527,0.0004066298416013512
1589,N85032D,94,0.02,0.0001815576097747527,5.911801071845806e-05
1590,N17012F,94,0.02,0.0001815576097747527,5.5880600860822035e-05
1591,N10125,94,0.02,0.0001815576097747527,0.00010477244055857557
1592,N21191,94,0.02,0.0001815576097747527,0.00014435646362594945
1593,N21742,94,0.02,0.0001815576097747527,0.0001235913334493036
1594,N22495,94,0.02,0.0001815576097747527,7.140626648257551e-05
1595,N84951A,93,0.02,0.0001796261458409787,5.6327140151530475e-05
1596,N21884,93,0.02,0.0001796261458409787,4.357549455743258e-05
1597,N22414,93,0.02,0.0001796261458409787,0.00021296870006548384
1598,N22085,93,0.02,0.0001796261458409787,0.0001462089697871667
1599,N21059,93,0.02,0.0001796261458409787,5.455678036926431e-05
1600,N21246,93,0.02,0.0001796261458409787,0.0001206582864572684
1601,N85199L,93,0.02,0.0001796261458409787,6.822678035368704e-05
1602,N22575,92,0.02,0.00017769468190720474,0.00012706043822192985
1603,N84559A,92,0.02,0.00017769468190720474,3.9378657119996175e-05
1604,N21065,92,0.02,0.00017769468190720474,0.00012222749292697488
1605,N23502,92,0.02,0.00017769468190720474,8.161032117048551e-05
1606,N84459B,92,0.02,0.00017769468190720474,0.00011370638584885738
1607,N21820,92,0.02,0.00017769468190720474,0.00013345837735177332
1608,N84459A,92,0.02,0.00017769468190720474,0.00010563708385497089
1609,N23347,92,0.02,0.00017769468190720474,9.239361314587104e-05
1610,N21402,92,0.02,0.00017769468190720474,1.9538200285902194e-05
1611,N85049F,91,0.02,0.00017576321797343079,5.0271477600649825e-05
1612,N23164,91,0.02,0.00017576321797343079,0.00028423173696424736
1613,N22118,91,0.02,0.00017576321797343079,9.493804457594544e-05
1614,N35971,91,0.02,0.00017576321797343079,6.328746602957744e-05
1615,N22911,91,0.02,0.00017576321797343079,0.00010955904687053256
1616,N22162,91,0.02,0.00017576321797343079,8.61104683148182e-05
1617,N21789,91,0.02,0.00017576321797343079,8.034021177285733e-05
1618,N21192,91,0.02,0.00017576321797343079,0.00019539674708088503
1619,N23223,91,0.02,0.00017576321797343079,7.918173719790625e-05
1620,N21043,91,0.02,0.00017576321797343079,0.0001204560799860042
1621,N22092,91,0.02,0.00017576321797343079,3.097339749937384e-05
1622,N85036C,90,0.02,0.00017383175403965683,9.727079110641509e-05
1623,N23335,90,0.02,0.00017383175403965683,7.517657464468901e-05
1624,N21219,90,0.02,0.00017383175403965683,5.917066865368311e-05
1625,N22246,90,0.02,0.00017383175403965683,0.00010139496059324094
1626,N22325,90,0.02,0.00017383175403965683,0.00011603702606191809
1627,N21220,90,0.02,0.00017383175403965683,4.8183063889624374e-05
1628,N21395,90,0.02,0.00017383175403965683,0.00011996109539488871
1629,N23034,90,0.02,0.00017383175403965683,0.00015165169397202773
